,Pheno.MimNumber,value,Tissue,Disease,Gene Symbols,Gene.MimNumber,Cyto Location,Gtex_Tissue
2901,601680,22.95,spinal cord,"ARTHROGRYPOSIS, DISTAL, TYPE 2B; DA2B","TPM2, TMSB, AMCD1, DA1, DA2B, NEM4",190990,9p13.3,Brain
2902,601680,11.36,TONGUE,"ARTHROGRYPOSIS, DISTAL, TYPE 2B; DA2B","TNNI2, AMCD2B, DA2B, FSSV",191043,11p15.5,
2903,601680,11.36,TONGUE,"ARTHROGRYPOSIS, DISTAL, TYPE 2B; DA2B","MYH3, DA2A, DA2B, DA8",160720,17p13.1,
2904,601680,11.36,TONGUE,"ARTHROGRYPOSIS, DISTAL, TYPE 2B; DA2B","TNNT3, AMCD2B, DA2B, FSSV",600692,11p15.5,
2905,601680,11.36,TONGUE,"ARTHROGRYPOSIS, DISTAL, TYPE 2B; DA2B","TPM2, TMSB, AMCD1, DA1, DA2B, NEM4",190990,9p13.3,
2906,601777,8.42,cerebellum,CONE-ROD DYSTROPHY 6; CORD6,"GUCY2D, GUC2D, LCA1, CORD6, RCD2, CACD1",600179,17p13.1,Brain
2907,601777,13.13,Occipital Lobe,CONE-ROD DYSTROPHY 6; CORD6,"GUCY2D, GUC2D, LCA1, CORD6, RCD2, CACD1",600179,17p13.1,Brain
2908,601777,12.27,Liver,CONE-ROD DYSTROPHY 6; CORD6,"GUCY2D, GUC2D, LCA1, CORD6, RCD2, CACD1",600179,17p13.1,Liver
2909,601777,8.9,Lung,CONE-ROD DYSTROPHY 6; CORD6,"GUCY2D, GUC2D, LCA1, CORD6, RCD2, CACD1",600179,17p13.1,Lung
2910,601777,22.48,kidney,CONE-ROD DYSTROPHY 6; CORD6,"GUCY2D, GUC2D, LCA1, CORD6, RCD2, CACD1",600179,17p13.1,Kidney
2911,601813,10.76,skin,EXUDATIVE VITREORETINOPATHY 4; EVR4,"LRP5, BMND1, LRP7, LR3, OPPG, VBCH2, OPTA1, EVR4, PCLD4",603506,11q13.2,Skin
2912,601813,29.07,PLACENTA,EXUDATIVE VITREORETINOPATHY 4; EVR4,"LRP5, BMND1, LRP7, LR3, OPPG, VBCH2, OPTA1, EVR4, PCLD4",603506,11q13.2,
2913,601813,60.17,cerebellum,EXUDATIVE VITREORETINOPATHY 4; EVR4,"LRP5, BMND1, LRP7, LR3, OPPG, VBCH2, OPTA1, EVR4, PCLD4",603506,11q13.2,Brain
2914,601815,28.91,fetal brain,PHOSPHOGLYCERATE DEHYDROGENASE DEFICIENCY; PHGDHD,"PHGDH, NLS1, PHGDHD",606879,1p12,
2915,601815,71.09,Liver,PHOSPHOGLYCERATE DEHYDROGENASE DEFICIENCY; PHGDHD,"PHGDH, NLS1, PHGDHD",606879,1p12,Liver
2916,601859,11.7,lymph node,AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME; ALPS,"FAS, TNFRSF6, APT1, CD95, ALPS1A",134637,10q23.31,
2917,601859,11.7,lymph node,AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME; ALPS,"FASLG, TNFSF6, APT1LG1, FASL, ALPS1B",134638,1q24.3,
2918,601859,15.08,B cells,AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME; ALPS,"FAS, TNFRSF6, APT1, CD95, ALPS1A",134637,10q23.31,Blood
2919,601859,15.08,B cells,AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME; ALPS,"FASLG, TNFSF6, APT1LG1, FASL, ALPS1B",134638,1q24.3,Blood
2920,601859,10.15,CD8 T cells,AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME; ALPS,"FAS, TNFRSF6, APT1, CD95, ALPS1A",134637,10q23.31,Blood
2921,601859,10.15,CD8 T cells,AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME; ALPS,"FASLG, TNFSF6, APT1LG1, FASL, ALPS1B",134638,1q24.3,Blood
2922,601859,24.26,CD4 T cells,AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME; ALPS,"FAS, TNFRSF6, APT1, CD95, ALPS1A",134637,10q23.31,Blood
2923,601859,24.26,CD4 T cells,AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME; ALPS,"FASLG, TNFSF6, APT1LG1, FASL, ALPS1B",134638,1q24.3,Blood
2924,601884,25.61,bone marrow,BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 1; BMND1,"LRP5, BMND1, LRP7, LR3, OPPG, VBCH2, OPTA1, EVR4, PCLD4",603506,11q13.2,Bone Marrow
2925,601887,77.64,Skeletal Muscle,"MALIGNANT HYPERTHERMIA, SUSCEPTIBILITY TO, 5","CACNA1S, CACNL1A3, CCHL1A3, TTPP1, HOKPP1",114208,1q32.1,Muscle
2926,601954,71.52,Skeletal Muscle,"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2G; LGMD2G","TCAP, LGMD2G, CMH25",604488,17q12,Muscle
2927,602079,26.9,TONGUE,TRIMETHYLAMINURIA; TMAU,"FMO3, TMAU",136132,1q24.3,
2928,602079,57.25,Liver,TRIMETHYLAMINURIA; TMAU,"FMO3, TMAU",136132,1q24.3,Liver
2929,602080,14.86,spinal cord,"PAGET DISEASE OF BONE 2, EARLY-ONSET; PDB2","TNFRSF11A, RANK, ODFR, FEO, OPTB7, PDB2",603499,18q21.33,Brain
2930,602080,8.85,kidney,"PAGET DISEASE OF BONE 2, EARLY-ONSET; PDB2","TNFRSF11A, RANK, ODFR, FEO, OPTB7, PDB2",603499,18q21.33,Kidney
2931,602080,9.57,bone marrow,"PAGET DISEASE OF BONE 2, EARLY-ONSET; PDB2","TNFRSF11A, RANK, ODFR, FEO, OPTB7, PDB2",603499,18q21.33,Bone Marrow
2932,602080,22.97,Monocytes,"PAGET DISEASE OF BONE 2, EARLY-ONSET; PDB2","TNFRSF11A, RANK, ODFR, FEO, OPTB7, PDB2",603499,18q21.33,Blood
2933,602088,9.41,cerebellum,NEPHRONOPHTHISIS 2; NPHP2,"INVS, INV, NPHP2, NPH2",243305,9q31.1,Brain
2934,602088,65.57,kidney,NEPHRONOPHTHISIS 2; NPHP2,"INVS, INV, NPHP2, NPH2",243305,9q31.1,Kidney
2935,602088,12.14,Cerebellum Peduncles,NEPHRONOPHTHISIS 2; NPHP2,"INVS, INV, NPHP2, NPH2",243305,9q31.1,Brain
2936,602092,13.18,Temporal Lobe,"DEAFNESS, AUTOSOMAL RECESSIVE 18A; DFNB18A","USH1C, DFNB18A",605242,11p15.1,Brain
2937,602092,14.35,cerebellum,"DEAFNESS, AUTOSOMAL RECESSIVE 18A; DFNB18A","USH1C, DFNB18A",605242,11p15.1,Brain
2938,602092,12.38,Pons,"DEAFNESS, AUTOSOMAL RECESSIVE 18A; DFNB18A","USH1C, DFNB18A",605242,11p15.1,Brain
2939,602390,39.67,Liver,"HEMOCHROMATOSIS, TYPE 2A; HFE2A","HJV, HFE2A, HFE2, RGMC",608374,1q21.1,Liver
2940,602398,13.55,skin,DESMOSTEROLOSIS,"DHCR24, KIAA0018",606418,1p32.3,Skin
2941,602398,24.4,PLACENTA,DESMOSTEROLOSIS,"DHCR24, KIAA0018",606418,1p32.3,
2942,602398,11.05,Liver,DESMOSTEROLOSIS,"DHCR24, KIAA0018",606418,1p32.3,Liver
2943,602398,46.78,fetal liver,DESMOSTEROLOSIS,"DHCR24, KIAA0018",606418,1p32.3,
2944,602433,36.13,spinal cord,"AMYOTROPHIC LATERAL SCLEROSIS 4, JUVENILE; ALS4","SETX, SCAR1, AOA2, ALS4",608465,9q34.13,Brain
2945,602433,9.86,Skeletal Muscle,"AMYOTROPHIC LATERAL SCLEROSIS 4, JUVENILE; ALS4","SETX, SCAR1, AOA2, ALS4",608465,9q34.13,Muscle
2946,602450,15.69,B cells,SEVERE COMBINED IMMUNODEFICIENCY WITH SENSITIVITY TO IONIZING RADIATION,"DCLRE1C, ARTEMIS, SCIDA",605988,10p13,Blood
2947,602450,16.51,bone marrow,SEVERE COMBINED IMMUNODEFICIENCY WITH SENSITIVITY TO IONIZING RADIATION,"DCLRE1C, ARTEMIS, SCIDA",605988,10p13,Bone Marrow
2948,602450,9.9,NK Cells,SEVERE COMBINED IMMUNODEFICIENCY WITH SENSITIVITY TO IONIZING RADIATION,"DCLRE1C, ARTEMIS, SCIDA",605988,10p13,Blood
2949,602450,8.79,CD4 T cells,SEVERE COMBINED IMMUNODEFICIENCY WITH SENSITIVITY TO IONIZING RADIATION,"DCLRE1C, ARTEMIS, SCIDA",605988,10p13,Blood
2950,602450,9.17,thymus,SEVERE COMBINED IMMUNODEFICIENCY WITH SENSITIVITY TO IONIZING RADIATION,"DCLRE1C, ARTEMIS, SCIDA",605988,10p13,
2951,602473,15.85,skin,"ENCEPHALOPATHY, ETHYLMALONIC; EE","ETHE1, HSCO, D83198",608451,19q13.31,Skin
2952,602473,16.57,Whole Brain,"ENCEPHALOPATHY, ETHYLMALONIC; EE","ETHE1, HSCO, D83198",608451,19q13.31,Brain
2953,602473,25.1,caudate nucleus,"ENCEPHALOPATHY, ETHYLMALONIC; EE","ETHE1, HSCO, D83198",608451,19q13.31,Brain
2954,602473,26.06,Skeletal Muscle,"ENCEPHALOPATHY, ETHYLMALONIC; EE","ETHE1, HSCO, D83198",608451,19q13.31,Muscle
2955,602485,16.79,Pancreatic Islets,"HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 3; HHF3","GCK, HHF3",138079,7p13,Pancreas
2956,602485,19.34,ADIPOCYTE,"HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 3; HHF3","GCK, HHF3",138079,7p13,Adipose Tissue
2957,602485,12.43,Pancreas,"HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 3; HHF3","GCK, HHF3",138079,7p13,Pancreas
2958,602485,10.16,Skeletal Muscle,"HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 3; HHF3","GCK, HHF3",138079,7p13,Muscle
2959,602579,9.03,Skeletal Muscle,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ib; CDG1B","MPI, PMI1, CDG1B",154550,15q24.1,Muscle
2960,602579,11.91,cerebellum,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ib; CDG1B","MPI, PMI1, CDG1B",154550,15q24.1,Brain
2961,602579,8.41,Liver,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ib; CDG1B","MPI, PMI1, CDG1B",154550,15q24.1,Liver
2962,602722,71.49,kidney,"RENAL TUBULAR ACIDOSIS, DISTAL, AUTOSOMAL RECESSIVE; RTADR","ATP6V0A4, ATP6N1B, VPP2, RTA1C, RTADR",605239,7q34,Kidney
2963,602875,100.0,Heart,"ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE; AMDM","NPR2, ANPRB, AMDM, ECDM, SNSK",108961,9p13.3,Heart
2964,603041,15.8,cerebellum,MITOCHONDRIAL DNA DEPLETION SYNDROME 1 (MNGIE TYPE); MTDPS1,"TYMP, ECGF1, MNGIE, PDECGF, MEDPS1, MTDPS1",131222,22q13.33,Brain
2965,603041,11.66,spinal cord,MITOCHONDRIAL DNA DEPLETION SYNDROME 1 (MNGIE TYPE); MTDPS1,"TYMP, ECGF1, MNGIE, PDECGF, MEDPS1, MTDPS1",131222,22q13.33,Brain
2966,603041,8.81,Pons,MITOCHONDRIAL DNA DEPLETION SYNDROME 1 (MNGIE TYPE); MTDPS1,"TYMP, ECGF1, MNGIE, PDECGF, MEDPS1, MTDPS1",131222,22q13.33,Brain
2967,603041,14.24,Skeletal Muscle,MITOCHONDRIAL DNA DEPLETION SYNDROME 1 (MNGIE TYPE); MTDPS1,"TYMP, ECGF1, MNGIE, PDECGF, MEDPS1, MTDPS1",131222,22q13.33,Muscle
2968,603041,10.88,Cerebellum Peduncles,MITOCHONDRIAL DNA DEPLETION SYNDROME 1 (MNGIE TYPE); MTDPS1,"TYMP, ECGF1, MNGIE, PDECGF, MEDPS1, MTDPS1",131222,22q13.33,Brain
2969,603147,12.23,cerebellum,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ic; CDG1C","ALG6, CDG1C",604566,1p31.3,Brain
2970,603147,8.14,Liver,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ic; CDG1C","ALG6, CDG1C",604566,1p31.3,Liver
2971,603147,9.22,Skeletal Muscle,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ic; CDG1C","ALG6, CDG1C",604566,1p31.3,Muscle
2972,603218,11.01,Thalamus,HUNTINGTON DISEASE-LIKE 1; HDL1,"PRNP, PRIP, KURU, CJD",176640,20p13,Brain
2973,603218,25.56,globus pallidus,HUNTINGTON DISEASE-LIKE 1; HDL1,"PRNP, PRIP, KURU, CJD",176640,20p13,Brain
2974,603218,14.96,caudate nucleus,HUNTINGTON DISEASE-LIKE 1; HDL1,"PRNP, PRIP, KURU, CJD",176640,20p13,Brain
2975,603218,8.02,cerebellum,HUNTINGTON DISEASE-LIKE 1; HDL1,"PRNP, PRIP, KURU, CJD",176640,20p13,Brain
2976,603218,11.68,subthalamic nucleus,HUNTINGTON DISEASE-LIKE 1; HDL1,"PRNP, PRIP, KURU, CJD",176640,20p13,Brain
2977,603278,69.48,kidney,FOCAL SEGMENTAL GLOMERULOSCLEROSIS 1; FSGS1,"ACTN4, FSGS1, FSGS",604638,19q13.2,Kidney
2978,603285,11.91,Temporal Lobe,CEREBRAL CAVERNOUS MALFORMATIONS 3; CCM3,"PDCD10, TFAR15, CCM3",609118,3q26.1,Brain
2979,603285,9.61,Parietal Lobe,CEREBRAL CAVERNOUS MALFORMATIONS 3; CCM3,"PDCD10, TFAR15, CCM3",609118,3q26.1,Brain
2980,603285,18.11,Pons,CEREBRAL CAVERNOUS MALFORMATIONS 3; CCM3,"PDCD10, TFAR15, CCM3",609118,3q26.1,Brain
2981,603285,13.74,cerebellum,CEREBRAL CAVERNOUS MALFORMATIONS 3; CCM3,"PDCD10, TFAR15, CCM3",609118,3q26.1,Brain
2982,603358,11.38,spinal cord,GRACILE SYNDROME,"BCS1L, FLNMS, GRACILE, BJS, PTD, MC3DN1",603647,2q35,Brain
2983,603358,18.28,fetal liver,GRACILE SYNDROME,"BCS1L, FLNMS, GRACILE, BJS, PTD, MC3DN1",603647,2q35,
2984,603358,9.38,globus pallidus,GRACILE SYNDROME,"BCS1L, FLNMS, GRACILE, BJS, PTD, MC3DN1",603647,2q35,Brain
2985,603358,8.14,subthalamic nucleus,GRACILE SYNDROME,"BCS1L, FLNMS, GRACILE, BJS, PTD, MC3DN1",603647,2q35,Brain
2986,603358,13.67,dorsal root ganglion,GRACILE SYNDROME,"BCS1L, FLNMS, GRACILE, BJS, PTD, MC3DN1",603647,2q35,Brain
2987,603373,78.1,Thyroid,"HYPERTHYROIDISM, FAMILIAL GESTATIONAL","TSHR, CHNG1",603372,14q31.1,Thyroid
2988,603373,15.62,fetal Thyroid,"HYPERTHYROIDISM, FAMILIAL GESTATIONAL","TSHR, CHNG1",603372,14q31.1,
2989,603553,28.32,bone marrow,"HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS, FAMILIAL, 2; FHL2","PRF1, HPLH2, FLH2",170280,10q22.1,Bone Marrow
2990,603553,25.66,NK Cells,"HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS, FAMILIAL, 2; FHL2","PRF1, HPLH2, FLH2",170280,10q22.1,Blood
2991,603554,12.66,Monocytes,OMENN SYNDROME,"DCLRE1C, ARTEMIS, SCIDA",605988,10p13,Blood
2992,603554,12.66,Monocytes,OMENN SYNDROME,RAG1,179615,11p12,Blood
2993,603554,12.66,Monocytes,OMENN SYNDROME,RAG2,179616,11p12,Blood
2994,603554,22.81,bone marrow,OMENN SYNDROME,"DCLRE1C, ARTEMIS, SCIDA",605988,10p13,Bone Marrow
2995,603554,22.81,bone marrow,OMENN SYNDROME,RAG1,179615,11p12,Bone Marrow
2996,603554,22.81,bone marrow,OMENN SYNDROME,RAG2,179616,11p12,Bone Marrow
2997,603554,13.66,NK Cells,OMENN SYNDROME,"DCLRE1C, ARTEMIS, SCIDA",605988,10p13,Blood
2998,603554,13.66,NK Cells,OMENN SYNDROME,RAG1,179615,11p12,Blood
2999,603554,13.66,NK Cells,OMENN SYNDROME,RAG2,179616,11p12,Blood
3000,603554,9.42,lymph node,OMENN SYNDROME,"DCLRE1C, ARTEMIS, SCIDA",605988,10p13,
3001,603554,9.42,lymph node,OMENN SYNDROME,RAG1,179615,11p12,
3002,603554,9.42,lymph node,OMENN SYNDROME,RAG2,179616,11p12,
3003,603622,9.23,Heart,"DEAFNESS, AUTOSOMAL DOMINANT 17; DFNA17","MYH9, MHA, FTNS, DFNA17, BDPLT6, MATINS",160775,22q12.3,Heart
3004,603622,34.53,cerebellum,"DEAFNESS, AUTOSOMAL DOMINANT 17; DFNA17","MYH9, MHA, FTNS, DFNA17, BDPLT6, MATINS",160775,22q12.3,Brain
3005,603622,12.35,skin,"DEAFNESS, AUTOSOMAL DOMINANT 17; DFNA17","MYH9, MHA, FTNS, DFNA17, BDPLT6, MATINS",160775,22q12.3,Skin
3006,603622,11.53,kidney,"DEAFNESS, AUTOSOMAL DOMINANT 17; DFNA17","MYH9, MHA, FTNS, DFNA17, BDPLT6, MATINS",160775,22q12.3,Kidney
3007,603622,32.36,thymus,"DEAFNESS, AUTOSOMAL DOMINANT 17; DFNA17","MYH9, MHA, FTNS, DFNA17, BDPLT6, MATINS",160775,22q12.3,
3008,603689,9.75,skin,HEREDITARY MYOPATHY WITH EARLY RESPIRATORY FAILURE; HMERF,"TTN, CMD1G, TMD, LGMD2J, MPRM, HMERF, SALMY",188840,2q31.2,Skin
3009,603689,43.6,Skeletal Muscle,HEREDITARY MYOPATHY WITH EARLY RESPIRATORY FAILURE; HMERF,"TTN, CMD1G, TMD, LGMD2J, MPRM, HMERF, SALMY",188840,2q31.2,Muscle
3010,603776,9.66,skin,"HYPERCHOLESTEROLEMIA, AUTOSOMAL DOMINANT, 3; HCHOLA3","PCSK9, NARC1, HCHOLA3, FH3, LDLCQ1",607786,1p32.3,Skin
3011,603776,8.53,Smooth Muscle,"HYPERCHOLESTEROLEMIA, AUTOSOMAL DOMINANT, 3; HCHOLA3","PCSK9, NARC1, HCHOLA3, FH3, LDLCQ1",607786,1p32.3,Muscle
3012,603776,26.69,Heart,"HYPERCHOLESTEROLEMIA, AUTOSOMAL DOMINANT, 3; HCHOLA3","PCSK9, NARC1, HCHOLA3, FH3, LDLCQ1",607786,1p32.3,Heart
3013,603776,15.71,Liver,"HYPERCHOLESTEROLEMIA, AUTOSOMAL DOMINANT, 3; HCHOLA3","PCSK9, NARC1, HCHOLA3, FH3, LDLCQ1",607786,1p32.3,Liver
3014,603776,10.86,Monocytes,"HYPERCHOLESTEROLEMIA, AUTOSOMAL DOMINANT, 3; HCHOLA3","PCSK9, NARC1, HCHOLA3, FH3, LDLCQ1",607786,1p32.3,Blood
3015,603813,17.59,skin,"HYPERCHOLESTEROLEMIA, AUTOSOMAL RECESSIVE; ARH","LDLRAP1, ARH, FHCB2, FHCB1",605747,1p36.11,Skin
3016,603813,9.13,kidney,"HYPERCHOLESTEROLEMIA, AUTOSOMAL RECESSIVE; ARH","LDLRAP1, ARH, FHCB2, FHCB1",605747,1p36.11,Kidney
3017,603813,8.77,Heart,"HYPERCHOLESTEROLEMIA, AUTOSOMAL RECESSIVE; ARH","LDLRAP1, ARH, FHCB2, FHCB1",605747,1p36.11,Heart
3018,603813,43.04,Liver,"HYPERCHOLESTEROLEMIA, AUTOSOMAL RECESSIVE; ARH","LDLRAP1, ARH, FHCB2, FHCB1",605747,1p36.11,Liver
3019,603896,8.09,Whole Brain,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,"EIF2B1, EIF2BA",606686,12q24.31,Brain
3020,603896,8.09,Whole Brain,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,EIF2B2,606454,14q24.3,Brain
3021,603896,8.09,Whole Brain,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,EIF2B3,606273,1p34.1,Brain
3022,603896,8.09,Whole Brain,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,EIF2B4,606687,2p23.3,Brain
3023,603896,8.09,Whole Brain,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,"EIF2B5, LVWM, CACH, CLE",603945,3q27.1,Brain
3024,603896,9.06,Pons,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,"EIF2B1, EIF2BA",606686,12q24.31,Brain
3025,603896,9.06,Pons,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,EIF2B2,606454,14q24.3,Brain
3026,603896,9.06,Pons,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,EIF2B3,606273,1p34.1,Brain
3027,603896,9.06,Pons,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,EIF2B4,606687,2p23.3,Brain
3028,603896,9.06,Pons,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,"EIF2B5, LVWM, CACH, CLE",603945,3q27.1,Brain
3029,603896,15.43,globus pallidus,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,"EIF2B1, EIF2BA",606686,12q24.31,Brain
3030,603896,15.43,globus pallidus,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,EIF2B2,606454,14q24.3,Brain
3031,603896,15.43,globus pallidus,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,EIF2B3,606273,1p34.1,Brain
3032,603896,15.43,globus pallidus,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,EIF2B4,606687,2p23.3,Brain
3033,603896,15.43,globus pallidus,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,"EIF2B5, LVWM, CACH, CLE",603945,3q27.1,Brain
3034,603896,12.26,caudate nucleus,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,"EIF2B1, EIF2BA",606686,12q24.31,Brain
3035,603896,12.26,caudate nucleus,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,EIF2B2,606454,14q24.3,Brain
3036,603896,12.26,caudate nucleus,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,EIF2B3,606273,1p34.1,Brain
3037,603896,12.26,caudate nucleus,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,EIF2B4,606687,2p23.3,Brain
3038,603896,12.26,caudate nucleus,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,"EIF2B5, LVWM, CACH, CLE",603945,3q27.1,Brain
3039,603896,18.72,spinal cord,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,"EIF2B1, EIF2BA",606686,12q24.31,Brain
3040,603896,18.72,spinal cord,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,EIF2B2,606454,14q24.3,Brain
3041,603896,18.72,spinal cord,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,EIF2B3,606273,1p34.1,Brain
3042,603896,18.72,spinal cord,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,EIF2B4,606687,2p23.3,Brain
3043,603896,18.72,spinal cord,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,"EIF2B5, LVWM, CACH, CLE",603945,3q27.1,Brain
3044,603896,13.29,Thalamus,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,"EIF2B1, EIF2BA",606686,12q24.31,Brain
3045,603896,13.29,Thalamus,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,EIF2B2,606454,14q24.3,Brain
3046,603896,13.29,Thalamus,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,EIF2B3,606273,1p34.1,Brain
3047,603896,13.29,Thalamus,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,EIF2B4,606687,2p23.3,Brain
3048,603896,13.29,Thalamus,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,"EIF2B5, LVWM, CACH, CLE",603945,3q27.1,Brain
3049,603896,10.82,cerebellum,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,"EIF2B1, EIF2BA",606686,12q24.31,Brain
3050,603896,10.82,cerebellum,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,EIF2B2,606454,14q24.3,Brain
3051,603896,10.82,cerebellum,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,EIF2B3,606273,1p34.1,Brain
3052,603896,10.82,cerebellum,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,EIF2B4,606687,2p23.3,Brain
3053,603896,10.82,cerebellum,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER; VWM,"EIF2B5, LVWM, CACH, CLE",603945,3q27.1,Brain
3054,603903,12.36,kidney,SICKLE CELL ANEMIA,"HBB, ECYT6",141900,11p15.4,Kidney
3055,603903,22.33,bone marrow,SICKLE CELL ANEMIA,"HBB, ECYT6",141900,11p15.4,Bone Marrow
3056,603903,8.11,Liver,SICKLE CELL ANEMIA,"HBB, ECYT6",141900,11p15.4,Liver
3057,603909,11.64,lymph node,"AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE IIA; ALPS2A","CASP10, MCH4, ALPS2",601762,2q33.1,
3058,603909,10.27,CD8 T cells,"AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE IIA; ALPS2A","CASP10, MCH4, ALPS2",601762,2q33.1,Blood
3059,603909,14.78,B cells,"AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE IIA; ALPS2A","CASP10, MCH4, ALPS2",601762,2q33.1,Blood
3060,603909,24.25,CD4 T cells,"AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE IIA; ALPS2A","CASP10, MCH4, ALPS2",601762,2q33.1,Blood
3061,603932,57.17,spinal cord,INTERVERTEBRAL DISC DISEASE; IDD,"COL9A3, EDM3, IDD",120270,20q13.33,Brain
3062,603932,57.17,spinal cord,INTERVERTEBRAL DISC DISEASE; IDD,"ASPN, PLAP1, OS3",608135,9q22.31,Brain
3063,603932,57.17,spinal cord,INTERVERTEBRAL DISC DISEASE; IDD,CILP,603489,15q22.31,Brain
3064,603932,57.17,spinal cord,INTERVERTEBRAL DISC DISEASE; IDD,"COL11A1, STL2",120280,1p21.1,Brain
3065,603932,57.17,spinal cord,INTERVERTEBRAL DISC DISEASE; IDD,THBS2,188061,6q27,Brain
3066,603932,10.05,dorsal root ganglion,INTERVERTEBRAL DISC DISEASE; IDD,"COL9A3, EDM3, IDD",120270,20q13.33,Brain
3067,603932,10.05,dorsal root ganglion,INTERVERTEBRAL DISC DISEASE; IDD,"ASPN, PLAP1, OS3",608135,9q22.31,Brain
3068,603932,10.05,dorsal root ganglion,INTERVERTEBRAL DISC DISEASE; IDD,CILP,603489,15q22.31,Brain
3069,603932,10.05,dorsal root ganglion,INTERVERTEBRAL DISC DISEASE; IDD,"COL11A1, STL2",120280,1p21.1,Brain
3070,603932,10.05,dorsal root ganglion,INTERVERTEBRAL DISC DISEASE; IDD,THBS2,188061,6q27,Brain
3071,603956,18.76,lymph node,CERVICAL CANCER,"FGFR3, ACH",134934,4p16.3,
3072,603956,41.93,Uterus,CERVICAL CANCER,"FGFR3, ACH",134934,4p16.3,Uterus
3073,604091,9.83,Heart,"HYPOALPHALIPOPROTEINEMIA, PRIMARY","ABCA1, ABC1, HDLDT1, TGD",600046,9q31.1,Heart
